Taxonomy,,,,,,,,Page Numbers,,,Geography,,,,,Human Interact.,,Habitat Preference,,,,Social Behavior,,,,,,,,Foraging Location,,,,,,,Diet,,,,,,,,,,,,,,,,,,,Strategy,,,,,,,Breeding Season,,Nest Site,,,,,Nest Substrate,,,Nest Construction,,,,Breeding Info,,,,,,,,,Distribution,,,Extinction Risk,,,,,,,,,,,Comments,,,Mitchell et al. Plumage Color,,,,,,,,,,,,,,HabBreadth Columns from  Ducatez et al 2014,,,,,,"Gen. Length (Bird et al., 2020)",,,,,,,,,,,,Ducatez_etal_2020,,,,,,,,,,,,,,,,,,,Burgio et al 2019 Inferred,,,,,,,,,,,,,,,,,,,,,,,,,
family,subfamily,genus,common name,taxon,taxon_2 (matching),synonyms ,authority,HBW #,Juni #,Fors #,Continent,Countries,Isl. Endemic,Introduced,Migratory,Hunting,Pet Trade,Primary,Secondary,Third,Other,Comm. Roost,Mating system,Single,Pairs,Family Groups,Small Groups < 10,Med. Groups (10 - 100),Large groups (100+),Water,Ground,Vegetation,Canopy,Subcanopy,Air,Other,Crop Pest,Guild,Main Diet,Carrion,Arthropods,Insects,Larvae,"""Inverts""",Nectar,Seed,Grain,Nut,Fruit,Berries,Flowers,Leaf Shoots,Roots,Leaf Bud,Other,Digging,Scavenging,Flower_Probe,Gleaning,Excavate bark,Graze,Other,Start,Stop,Tree,Limb,T. termite ,A. termite,Other,Cavity,Hollow,Other,Existing,Excavate,Floor,Other,Min Eggs,Max Eggs,Incubation,Fledge,Egg shape,Egg Length,Egg Width,Colonial,Generation time,Range Size,Elev Min,Elev Max,IUCN Status,IUCN Category,Trend,Risk 1,Risk 2,Contraction,Exploitation,Other (Invasives/disease/etc),Habitat Loss,Mature Popln,Popln Est,Comments1,Comments2,Comments3,Colourfulness,Complexity,GlobalUniqueness,LocalUniqueness1,LocalUniqueness3,LocalUniqueness10,Yellow,Blue,Red,Orange,Green,Black,White,Grey,Habitat breadth (Within-class co-occurrence index; multiplicative beta),Habitat breadth (co-occurrence among species from all four classes; multiplicative beta),Habitat breadth (Within-class co-occurrence index; additive beta),Habitat breadth (co-occurrence among species from all four classes; additive beta),Number-habitat-classes,Total-number-IUCN-habitat-categories,Adult survival,Age at first reproduction,Maximum longevity,GenLength,Range centroid of latitude,Body mass,Mean clutch size,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Forest,BiogeographicRange,ResearchEffort,BodyMass,MigratoryBehavior,HabitatBreadth,Insularity,Urban,TotalInnovations,TotalFoodTypeInnovations,TotalTechnicalInnovations,InnovationYesOrNo,FoodTypeInnovationYesOrNo,TechnicalInnovationYesOrNo,IUCNStatus2019,PopulationTrend2019,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB,length (cm),mass (g),tail (mm),carrion,inverts,snails,pollen,nectar,seed,nut,fruit,flower,plant,roots,fungi,water,ground,vegetation,subcanopy,canopy,dig,scavenge,flowerprobe,glean,excavate,graze
Psittacidae,,Charmosyna,New Caledonian Lorikeet,Charmosyna diadema,Charmosyna_diadema,,"Verreaux & Des Murs, 1860",,255,105,Oceania,New Caldonia,Y,N,N,,,low scrubland,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR,D,unknown,< 50 mature,,,,,,,,,,,0.26187104,0.319044438,321.1213136,0.131591932,0.482033589,2.011166518,0.00362676,0.001805053,0.000181201,0.00332792,0.833491541,0.145257036,0.002375805,0.009934685,2.113246461,2.207094919,3959.333333,8814,2,3,0.648960445,1.260708378,11.02206171,3.013991292,-21.61,36.98,NA,0,0,Not a Migrant,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,41.1,77,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Josephine's Lorikeet,Charmosyna josefinae,Charmosyna_josefinae,,"Finsch, 1873",,,108,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.608176643,0.486444487,563.5711469,0.375899361,1.259420857,4.715201775,1.05635E-05,0.000384768,0.229987682,0.053449322,0.315339078,0.394283516,0.001216861,0.005328209,2.12195122,2.182477255,3834.333333,8319.333333,2,3,0.713225059,1.441085558,12.01321683,4.213171397,-3.89,74,NA,760,1770,Nomadic,436000,1,several,7,74,1,2.12195122,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,24,68.5,122.2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Duchess Lorikeet,Charmosyna margarethae,Charmosyna_margarethae,,"Tristram, 1879",,,107,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,decreasing,,,,,,,,,,,,0.587354805,0.472091364,537.7287961,0.282160232,1.122116272,5.77978003,0.001530365,0.000289244,0.245811856,0.048770183,0.472875748,0.226349364,0.001310134,0.003063106,1.943781776,2.022310757,3218.666667,7271.333333,2,3,0.684619546,1.333032022,11.25181378,3.330778888,-8.2,49.39,NA,0,1350,Not a Migrant,170000,1,Australasia,0,49.39,1,1.943781776,1,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,1,0,NO,20,50,91.1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Meek's Lorikeet,Charmosyna meeki,Charmosyna_meeki,,"Rothschild & Hartert, 1901",,,98,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,decreasing,,,,,,,,,,,,0.252197449,0.283760328,328.6271122,0.097527665,0.375434766,1.760743314,0.002348798,0.000433217,8.62292E-05,0.001701056,0.832055869,0.152283765,0.002326181,0.008764885,1.469689958,1.503215259,2031,4618,1,2,0.641651662,1.158031045,9.779595458,2.828893256,-7.33,23.8,NA,1000,1200,Nomadic,102000,1,Australasia,0,23.8,1,1.469689958,1,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,1,0,NO,16,23.8,65.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Striated Lorikeet,Charmosyna multistriata,Charmosyna_multistriata,,"Rothschild, 1911",,,101,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,decreasing,,,,,,,,,,,,0.361591999,0.411600653,328.6698894,0.213756968,0.660664748,2.59844855,0.003473953,0.000224629,0.000790165,0.00073922,0.695000202,0.270691449,0.003112812,0.025967569,0.999723604,0.999873801,0,0,1,1,0.696275616,1.131527722,9.687357023,3.148816587,-5.76,36.98,NA,800,1770,Nomadic,170000,1,several,5,36.98,1,0.999723604,1,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,0,0,NO,18,40,86.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Psittacidae,,Charmosyna,Palm Lorikeet,Charmosyna palmarum,Charmosyna_palmarum,,"Gmelin, 1788",,,97,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VU,"B1b(iii,v)c(ii,iii); C2a(i)",decreasing,"Extent occurrence < 20,000 km^2",,1,,,1,,,,,,0.291564284,0.265693999,330.8493648,0.16021154,0.529552355,2.018455325,0.000869831,0.000266744,0.00071365,0.001596464,0.825515268,0.12250014,0.007082308,0.041455595,1.469689958,1.503215259,2031,4618,1,2,0.657452718,1.260708378,10.85204493,3.069800568,-15.49,36.98,NA,0,1800,Nomadic,190000,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16,35,81.7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Papuan Lorikeet,Charmosyna papou,Charmosyna_papou,,"Scopoli, 1786",,,110,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.516076227,0.453046309,608.2658077,0.47335498,1.506100725,5.870540034,0.000936049,0.001245229,0.151077181,0.029465148,0.058282795,0.677052022,0.012037283,0.069904293,1.674435411,1.718727915,1867.5,4069,1,2,0.764663473,1.414818844,11.56246108,4.64266889,-1.01,82.89,2,1500,3500,Not a Migrant,10900,1,several,18,82.89,1,1.674435411,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,39,99.5,228.6,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Red-flanked Lorikeet,Charmosyna placentis,Charmosyna_placentis,,"Temminck, 1834",,,104,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.161917455,0.20673176,360.7790569,0.119751601,0.464019891,1.861604353,0.001472505,0.001167547,0.001426808,0.000585205,0.918925617,0.068124755,0.002455821,0.005841743,2.939401821,3.063109287,3729.5,8043,2,4,0.716506767,1.184278809,9.86333962,3.341894183,-5.13,33.6,2,0,1400,Not a Migrant,2800000,1,several,9,33.6,1,2.939401821,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,16.5,33.6,65,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Fairy Lorikeet,Charmosyna pulchella,Charmosyna_pulchella,,"Gray, 1859",,,107,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.567102531,0.426868937,524.7643493,0.282160232,1.10207826,6.035349113,0.000184637,0.000388612,0.207841908,0.053947574,0.542055342,0.187363933,0.003021116,0.005196878,1.8705615,1.958153224,3065.666667,6946.333333,1,3,0.686889219,1.268784334,10.73302894,3.282995241,-5.02,34.1,1.5,500,1800,Nomadic,777000,1,several,8,34.1,1,1.8705615,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,18,34.1,89.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Red-chinned Lorikeet,Charmosyna rubrigularis,Charmosyna_rubrigularis,,"Sclater, 1881",,,98,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.248630955,0.272411985,326.3833557,0.097527665,0.420016401,1.840513862,0.002047367,0.000329755,0.00114955,0.001755334,0.836028951,0.14911687,0.001904793,0.007667378,1.469689958,1.503215259,2031,4618,1,2,0.69718142,1.131645666,9.671728817,3.155081871,-5.09,37,NA,1000,1500,Not a Migrant,185000,1,Australasia,0,37,1,1.469689958,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,18.5,37,87.6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Red-fronted Lorikeet,Charmosyna rubronotata,Charmosyna_rubronotata,,"Wallace, 1862",,,102,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.28367448,0.369789052,325.9525325,0.20689811,0.675666248,2.487252657,0.002169131,0.003834751,0.010744799,0.003238857,0.837030179,0.124887525,0.002180474,0.015914284,1.943781776,2.022310757,3218.666667,7271.333333,2,3,0.666740963,1.229711845,10.25957044,3.053704756,-3.01,32.5,NA,0,900,Not a Migrant,417000,1,several,6,32.5,1,1.943781776,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,16.5,32.5,65.1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Stella's Lorikeet,Charmosyna stellae,Charmosyna_stellae,,"A. B. Meyer, 1886",,,111,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,1.333333333,11.3,4.342604939,-5.5,NA,NA,1500,3500,Not a Migrant,428000,1,several,1,82.89,1,1.674435411,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,42,99.5,241,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Blue-fronted Lorikeet,Charmosyna toxopei,Charmosyna_toxopei,,"Siebers, 1930",,,100,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR,"C2a(i,ii)",decreasing,"< 250 mature, declining, no subpopln < 50 mature, 90% mature in 1 subpopln",,,,,,,,,,,0.169120795,0.226540521,361.0835405,0.128592657,0.441249106,1.936538194,0.008030601,0.001913969,0.000388372,0.003558218,0.924682855,0.051443419,0.004218035,0.005764533,1.469689958,1.503215259,2031,4618,1,2,0.67391366,1.260708378,10.52421861,3.182259376,-3.42,36.98,NA,0,1300,Not a Migrant,9100,1,Asia,0,36.98,1,1.469689958,1,0,0,0,0,0,0,0,Critically-Endangered,decreasing,1,0,0,NO,16,32.6,71.4,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Charmosyna,Pygmy Lorikeet,Charmosyna wilhelminae,Charmosyna_wilhelminae,,"Meyer, 1874",,,101,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.392287083,0.369874887,340.2486858,0.193735104,0.603802258,2.610886175,0.000734315,0.001370879,0.002704921,0.002315432,0.635901038,0.326987475,0.004569319,0.025416621,1.979375992,1.952630991,1853,4264.5,2,2,0.670542737,1.260708378,10.59119365,3.158767281,-5.92,36.98,NA,1000,2200,Nomadic,666000,1,several,0,36.98,1,1.979375992,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,12,20,47.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Psittacidae,,Conuropsis,Carolina Parakeet,Conuropsis carolinensis,Conuropsis_carolinensis,,"Linnaeus, 1758",,,,NA,USA,N,N,,Y,Y,Bottomland,,,Swamp,Communal,,,100+,,,,,,,1,1,1,,,1,,,,,,,,,1,,1,1,,1,,,1,,,,,,,1,,,,1,,,,,1,,,1,,,,,,,,Ovate,34.2,27.8,,,,,,EX,,,,,,,,,,0,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,1.000136911,30,5.122274455,NA,NA,NA,0,0,Not a Migrant,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Psittacidae,,Coracopsis,Seychelles Parrot,Coracopsis barklyi,Coracopsis_barklyi,,Newton 1867,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VU,D1,stable,< 1000 mature ,Occupies < 20km^2,,,,,,,,,,0.066757034,0.059625262,717.3509304,0.046548888,0.242520035,2.998695299,0,6.38576E-08,2.12859E-07,2.72991E-06,0.000217244,0.972075548,0.003273261,0.024430941,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,2.118041099,44,10.23436958,-4.32,NA,NA,0,367,Not a Migrant,70,1,Africa,0,186.24,1,2.938181818,1,1,0,0,0,0,0,0,Vulnerable,stable,1,1,1,NO,35,146.5,131.4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Coracopsis,Black Parrot,Coracopsis nigra,Coracopsis_nigra,,"Linnaeus, 1758",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.058379037,0.054403799,725.9691291,0.035364445,0.228826166,3.023825682,0,4.28521E-06,1.53043E-07,1.32989E-06,7.55559E-05,0.97542773,0.001444411,0.023046535,2.938181818,3.084523,2532.75,4600.5,2,4,0.745716652,1.895628987,26.47844766,8.136532241,-19.38,186.24,2.5,0,2050,Not a Migrant,689000,1,Africa,18,186.24,1,2.938181818,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,35,315,154.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Coracopsis,Comoro Parrot,Coracopsis sibilans,Coracopsis_sibilans,,"Milne-Edwards & Oustalet, 1885",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,2.118041099,44,10.23436958,-11.87,NA,NA,0,0,Not a Migrant,2700,1,Africa,0,186.24,1,2.938181818,1,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,0,0,NO,35,315,138,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Coracopsis,Vasa Parrot,Coracopsis vasa,Coracopsis_vasa,,"Shaw, 1812",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,decreasing,,,,,,,,,,,,0.104996825,0.13305675,714.5763783,0.092202743,0.368773673,2.705785596,0,1.45301E-05,2.29019E-05,0.000118421,0.000197372,0.946425937,0.001532906,0.051687931,3.530668644,3.896338868,5364.571429,11664.14286,3,7,0.781289878,2.236629462,31.46737304,12.24850323,-19.05,525,3,0,1000,Not a Migrant,928000,1,Africa,22,525,1,3.530668644,1,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,50,480,195.5,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
Psittacidae,,Cyanoliseus,Burrowing Parrot,Cyanoliseus patagonus,Cyanoliseus_patagonus,,"Vieillot, 1818",436,456,470,SA,"Chile, Argentina, Uruguay",N,N,,Y,Y,arid lowland and montane grassy shrubland,woodland savanna,open Chaco plains near watercourses,thornyy scrub,Y,,,1,,1,1,1,,1,1,1,1,,,1,,Empetrum rebrum berries and Carduus mariana seeds,,,,,,,1,,,1,1,,,,,vegetable matter,,,,,,1,,Sept,Feb,,,,,"sanstone, limestone, or earth cliff",1,,,,1,,burrow,2,4,25,56,almost spherical,36.4,29.4,Y,6,975000,0,1800,LC,,decreasing,,,,,,,,,,,,0.574960349,0.660910372,564.434218,0.789042777,2.497059547,9.042497554,0.029728488,0.001186764,0.00439099,0.070878448,0.097646889,0.637558241,0.022891722,0.135718458,3.8312262,3.821725695,3098.833333,5936.5,3,6,0.732332225,1.817950966,18.16550064,5.244565239,-36.96,277.88,3,0,1800,Full Migrant,1590000,0,South-America,36,277.88,3,3.8312262,0,1,1,1,0,1,1,0,Least-Concern,decreasing,0,0,0,NO,44,262,235.5,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
Psittacidae,,Cyanopsitta,Spix's Macaw,Cyanopsitta spixii,Cyanopsitta_spixii,,"Wagler, 1832",419,419,394,SA,Brazil,N,N,N,,Y,Gallery Forest,Savannah,,,Communal,,,1,,1,1,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,Nov,March,1,,,,,1,,,1,,,,2,4,26,60,,34.9,28.7,,9.6,50,0,0,CR (PEW),D,unknown,< 50 mature,,,,,,1 to 49,<50,Extinct in Wild,,,0.578200277,0.386717975,679.4043442,0.634140235,2.465093825,10.19489143,1.47495E-06,0.56739471,0,6.31843E-05,0.1463047,0.159006871,0.014075114,0.113153946,1.580736544,1.620787657,1128.5,2294.5,2,2,0.791244581,1.870667785,27,6.740495273,NA,200,2.5,0,0,Nomadic,50,1,South-America,37,200,1,1.580736544,0,0,0,0,0,0,0,0,Critically-Endangered,unknown,1,1,1,NO,56,348,326.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Cyanoramphus,Yellow-fronted Parakeet,Cyanoramphus auriceps,Cyanoramphus_auriceps,,"Kuhl, 1820",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,decreasing,,,,,,,,,,,,0.296017049,0.293575293,325.1103302,0.152682831,0.504087097,1.854626044,0.001667587,0.004021164,0.001745533,0.000519216,0.833416107,0.113150042,0.014821547,0.030658804,1.469689958,1.503215259,2031,4618,1,2,0.475049159,0.934384977,11.71387244,2.466617382,-43.04,45.64,7,0,900,Not a Migrant,548000,1,Australasia,29,45.64,1,1.469689958,1,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,0,1,NO,24.3,95,113.9,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
Psittacidae,,Cyanoramphus,Chatham Parakeet,Cyanoramphus forbesi,Cyanoramphus_forbesi,,"Rothschild, 1893",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,D,stable,< 250 mature,,,,,,,,,,,0.307613071,0.322715092,321.7724555,0.145148814,0.568183273,2.236803463,0.00948698,0.001049276,0.001944346,0.000281405,0.81798419,0.13449312,0.012848295,0.021912389,1.518684604,1.513043478,348,1004,2,2,0.697399737,1.435482674,13.11534241,3.619047349,-44.27,90.1,NA,0,287,Not a Migrant,3,1,Australasia,9,90.1,1,1.518684604,1,0,0,0,0,0,0,0,Vulnerable,stable,1,0,1,NO,24.3,95,127.7,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
Psittacidae,,Cyanoramphus,Malherbe's Parakeet,Cyanoramphus malherbi,Cyanoramphus_malherbi,,"Souancé, 1857",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR,A2bce,decreasing,> 80% reduction in popln size in past 10 yr / 3 gens,,,1,1,,,,,,,0.277628073,0.253073697,331.2146488,0.182381784,0.563070467,1.99630417,0.000289456,0.001240383,9.55342E-05,0.001211105,0.829687658,0.135268165,0.012413447,0.019794253,0.998841251,0.999588308,0,0,1,1,0.697779156,1.351289093,13.56725051,3.568715036,-42.73,46.7,3,0,1300,Not a Migrant,118000,1,Australasia,17,46.7,1,0.998841251,1,0,1,1,0,1,1,0,Critically-Endangered,stable,1,0,1,NO,20,46.7,111,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1
Psittacidae,,Cyanoramphus,Red-fronted Parakeet,Cyanoramphus novaezelandiae,Cyanoramphus_novaezelandiae,,"Sparrman, 1787",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,decreasing,,,,,,,,,,,,0.242930449,0.28662671,331.5470142,0.103717916,0.425461958,1.774009337,0.001969948,0.003152006,0.003362514,0.001041027,0.875041854,0.087524662,0.010653181,0.017254809,1.518684604,1.513043478,348,1004,2,2,0.522411,1.068617951,12.56208576,6.104953113,-26.76,90.22,7,0,0,Not a Migrant,4340000,1,Australasia,53,90.22,1,1.518684604,1,0,0,0,0,0,0,0,Least-Concern,decreasing,1,1,1,NO,25.5,88,130.3,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1
Psittacidae,,Cyanoramphus,Raiatea Parakeet,Cyanoramphus ulietanus,Cyanoramphus_ulietanus,,"Gmelin, 1788",,,,Pacific Islands,Raiatea,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EX,,,,,,,,,,0,Last seen in 1773,(2 specimens exist; collected by Captain Cook in 1773),,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,2.118041099,16.275,5.636608309,NA,NA,NA,1800,0,Not a Migrant,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Psittacidae,,Cyanoramphus,Antipodes Parakeet,Cyanoramphus unicolor,Cyanoramphus_unicolor,,"Lear, 1831",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VU,D2,stable,Occupies < 20km^2,,,,,,,,,,,0.355302734,0.399088789,327.6283556,0.198777904,0.632700762,2.412259794,0.012086968,0.001533708,7.00382E-05,0.000754698,0.773140163,0.163200093,0.011238774,0.037975558,0.979166667,0.983050847,0,0,1,1,0.722625386,1.607990766,18.665056,4.913489075,-49.69,149.03,3,0,300,Not a Migrant,44,0,Australasia,7,149.03,1,0.979166667,1,0,0,0,0,0,0,0,Vulnerable,stable,1,0,1,NO,30.3,141.6,136.3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
